,FutureID,ContractNum,Position,Value,Win
20150713,IF1507,1,long,1768205.114285713,False
20150714,,1,,1729165.7142857132,
20150715,,1,,1729165.7142857132,
20150716,,1,,1729165.7142857132,
20150717,IF1508,1,long,1700278.5142857132,True
20150720,,1,,1714789.7142857132,
20150721,IF1508,1,short,1714761.114285713,False
20150722,,1,,1718005.7142857132,
20150723,IF1508,1,long,1718205.7142857132,True
20150724,,1,,1732057.7142857132,
20150727,,1,,1732057.7142857132,
20150728,,1,,1732057.7142857132,
20150729,IF1508,1,short,1731862.914285713,False
20150730,IF1508,1,short,1732030.5142857132,True
20150731,,1,,1725697.7142857132,
20150803,,1,,1725697.7142857132,
20150804,,1,,1725697.7142857132,
20150805,,1,,1725697.7142857132,
20150806,,1,,1725697.7142857132,
20150807,IF1508,1,long,1725712.3142857132,True
20150810,IF1508,1,long,1725890.5142857132,True
20150811,IF1508,1,long,1725858.914285713,False
20150812,IF1508,1,long,1725824.5142857132,False
20150813,IF1508,1,long,1725873.3142857132,True
20150814,IF1508,1,long,1725866.3142857132,False
20150817,IF1508,1,long,1725861.5142857132,True
20150818,IF1508,1,short,1762805.7142857132,True
20150819,IF1508,1,short,1762752.5142857132,False
20150820,,1,,1762752.5142857132,False
20150821,,1,,1826977.7142857132,
20150824,,1,,1826977.7142857132,
20150825,,1,,1826977.7142857132,
20150826,IF1509,1,short,1827066.3142857132,True
20150827,,1,,1792837.7142857132,
20150828,IF1509,1,long,1792918.3142857132,True
20150831,,1,,1791097.7142857132,
20150901,,1,,1791097.7142857132,
20150902,IF1509,1,short,1791133.114285713,False
20150907,IF1509,1,short,1693998.3142857132,True
20150908,IF1509,1,long,1691498.7142857132,True
20150909,IF1509,1,long,1691488.914285713,False
20150910,IF1509,1,long,1691457.3142857132,False
20150911,IF1509,1,long,1691472.114285713,True
20150914,,1,,1701685.7142857132,
20150915,,1,,1701685.7142857132,
20150916,IF1509,1,short,1701503.7142857132,False
20150917,,1,,1701503.7142857132,False
20150918,,1,,1628305.7142857132,
20150921,IF1510,1,long,1628368.114285713,True
20150922,IF1510,1,long,1628368.7142857132,False
20150923,,1,,1634125.7142857132,
20150924,IF1510,1,short,1634103.914285713,False
20150925,IF1510,1,short,1634172.914285713,True
20150928,IF1510,1,long,1639838.914285713,True
20150929,IF1510,1,short,1624010.914285713,True
20150930,IF1510,1,long,1619542.5142857132,True
20151008,IF1510,1,short,1655358.7142857132,True
20151009,IF1510,1,long,1652361.914285713,True
20151012,IF1510,1,long,1652472.914285713,True
20151013,IF1510,1,short,1698582.914285713,True
20151014,IF1510,1,short,1698400.7142857132,True
20151015,,1,,1698400.7142857132,True
20151016,IF1511,1,long,1700474.3142857132,True
20151019,,1,,1678781.9999999988,
20151020,IF1511,1,long,1678840.7999999989,True
20151021,,1,,1682513.9999999988,
20151022,IF1511,1,short,1682473.1999999988,False
20151023,,1,,1655848.2857142845,
20151026,IF1511,1,long,1655822.4857142845,False
20151027,,1,,1629375.4285714275,
20151028,IF1511,1,short,1629403.6285714274,True
20151029,,1,,1631847.4285714275,
20151030,IF1511,1,short,1631816.2285714275,True
20151102,IF1511,1,long,1630654.6285714274,True
20151103,,1,,1607847.4285714275,
20151104,IF1511,1,long,1607966.0285714276,True
20151105,IF1511,1,long,1608013.2285714275,True
20151106,IF1511,1,long,1608127.8285714274,True
20151109,IF1511,1,long,1608150.2285714275,True
20151110,IF1511,1,long,1608150.8285714274,True
20151111,IF1511,1,long,1608180.8285714274,True
20151112,IF1511,1,long,1608131.6285714274,False
20151113,IF1511,1,long,1608097.0285714276,False
20151116,IF1511,1,long,1608109.2285714275,True
20151117,IF1511,1,short,1695693.4285714275,True
20151118,,1,,1699791.4285714275,
20151119,,1,,1699791.4285714275,
20151120,IF1512,1,short,1704286.6285714274,True
20151123,IF1512,1,long,1689822.6285714274,False
20151124,,1,,1664112.857142856,
20151125,IF1512,1,long,1664126.257142856,True
20151126,IF1512,1,short,1667032.4571428562,True
20151127,IF1512,1,short,1667207.057142856,True
20151130,IF1512,1,short,1667208.6571428562,True
20151201,IF1512,1,short,1667169.6571428562,False
20151202,IF1512,1,long,1706341.857142856,True
20151203,IF1512,1,long,1706349.4571428562,True
20151204,IF1512,1,long,1706287.857142856,False
20151207,IF1512,1,long,1706269.857142856,False
20151208,,1,,1716120.857142856,
20151209,IF1512,1,long,1716096.057142856,True
20151210,IF1512,1,short,1718607.4571428562,True
20151211,,1,,1721796.857142856,
20151214,IF1512,1,long,1721883.6571428562,True
20151215,IF1512,1,long,1721842.257142856,False
20151216,IF1512,1,long,1721846.857142856,False
20151217,,1,,1721846.857142856,False
20151218,IF1601,1,long,1760612.857142856,True
20151221,IF1601,1,long,1760708.257142856,True
20151222,IF1601,1,long,1760727.057142856,True
20151223,IF1601,1,long,1760713.057142856,False
20151224,,1,,1769604.857142856,
20151225,IF1601,1,short,1769565.057142856,False
20151228,IF1601,1,short,1769724.257142856,True
20151229,IF1601,1,short,1769676.057142856,False
20151230,IF1601,1,short,1769675.057142856,True
20151231,IF1601,1,long,1784847.057142856,False
20160104,,1,,1762104.857142856,
20160105,,1,,1762104.857142856,
20160106,,1,,1762104.857142856,
20160107,IF1601,1,short,1762288.857142856,True
20160108,,1,,1774932.857142856,
20160111,IF1601,1,short,1775031.057142856,True
20160112,,1,,1780836.857142856,
20160113,IF1601,1,short,1780888.4571428562,True
20160114,,1,,1788180.857142856,
20160115,,1,,1788180.857142856,
20160118,IF1602,1,long,1788126.857142856,True
20160119,IF1602,1,long,1788218.857142856,True
20160120,,1,,1791780.857142856,
20160121,,1,,1791780.857142856,
20160122,,1,,1791780.857142856,
20160125,IF1602,1,long,1791755.057142856,False
20160126,,1,,1766915.1428571418,
20160127,,1,,1766915.1428571418,
20160128,IF1602,1,short,1766949.3428571417,True
20160129,,1,,1769291.1428571418,
20160201,,1,,1769291.1428571418,
20160202,IF1602,1,long,1769294.742857142,True
20160203,IF1602,1,short,1754186.742857142,False
20160204,IF1602,1,short,1731969.5428571417,False
20160205,IF1602,1,short,1732011.1428571418,True
20160215,,1,,1736021.1428571418,
20160216,IF1602,1,long,1736044.742857142,True
20160217,IF1602,1,short,1741868.1428571418,False
20160218,,1,,1741868.1428571418,False
20160219,,1,,1719101.1428571418,
20160222,IF1603,1,long,1719105.1428571418,True
20160223,IF1603,1,short,1717009.742857142,True
20160224,,1,,1719581.1428571418,
20160225,,1,,1719581.1428571418,
20160226,,1,,1719581.1428571418,
20160229,IF1603,1,short,1719566.1428571418,True
20160301,,1,,1684931.1428571418,
20160302,,1,,1684931.1428571418,
20160303,IF1603,1,long,1684909.9428571418,False
20160304,,1,,1687283.1428571418,
20160307,IF1603,1,short,1687253.3428571417,True
20160308,,1,,1692311.1428571418,
20160309,IF1603,1,short,1692291.5428571417,True
20160310,IF1603,1,long,1676404.3428571417,False
20160311,IF1603,1,short,1655584.742857142,False
20160314,IF1603,1,long,1633212.2857142845,True
20160315,IF1603,1,short,1618731.2857142845,False
20160316,IF1603,1,short,1618715.8857142846,True
20160317,,1,,1618715.8857142846,True
20160318,IF1604,1,long,1596611.714285713,True
20160321,IF1604,1,short,1623753.1142857128,False
20160322,IF1604,1,short,1623768.714285713,True
20160323,IF1604,1,short,1623767.314285713,True
20160324,,1,,1627573.714285713,
20160325,,1,,1627573.714285713,
20160328,IF1604,1,short,1627619.1142857128,True
20160329,IF1604,1,short,1627644.9142857129,True
20160330,,1,,1633165.714285713,
20160331,IF1604,1,short,1633154.9142857129,True
20160401,,1,,1636561.714285713,
20160405,IF1604,1,long,1636587.9142857129,True
20160406,IF1604,1,short,1641890.1142857128,False
20160407,,1,,1643869.714285713,
20160408,,1,,1643869.714285713,
20160411,IF1604,1,short,1643873.514285713,False
20160412,IF1604,1,short,1643871.9142857129,False
20160413,IF1604,1,long,1628033.7428571417,True
20160414,,1,,1628033.7428571417,True
20160415,,1,,1619141.1428571416,
20160418,,1,,1619141.1428571416,
20160419,,1,,1619141.1428571416,
20160420,,1,,1619141.1428571416,
20160421,IF1605,1,short,1619151.1428571416,False
20160422,IF1605,1,short,1619124.9428571416,False
20160425,,1,,1621661.1428571416,
20160426,IF1605,1,short,1621636.1428571416,False
20160427,IF1605,1,short,1621653.3428571415,True
20160428,IF1605,1,short,1621657.9428571416,True
20160429,IF1605,1,long,1613965.5428571415,True
20160503,IF1605,1,short,1625182.1428571416,False
20160504,IF1605,1,short,1625193.9428571416,False
20160505,IF1605,1,short,1625189.5428571415,False
20160506,IF1605,1,short,1625293.7428571417,True
20160509,IF1605,1,short,1625360.1428571416,True
20160510,IF1605,1,short,1625346.9428571416,False
20160511,IF1605,1,long,1656075.5428571415,False
20160512,IF1605,1,short,1644072.5428571415,False
20160513,IF1605,1,short,1644071.1428571416,False
20160516,IF1605,1,short,1644056.7428571417,False
20160517,IF1605,1,long,1629937.3428571415,False
20160518,,1,,1618125.4285714272,
20160519,,1,,1618125.4285714272,
20160520,IF1606,1,short,1620016.2285714273,False
20160523,IF1606,1,long,1607575.1142857128,True
20160524,,1,,1595076.8571428556,
20160525,,1,,1595076.8571428556,
20160526,,1,,1595076.8571428556,
20160527,IF1606,1,long,1595076.4571428557,True
20160530,IF1606,1,long,1583592.228571427,True
20160531,,1,,1590207.428571427,
20160601,IF1606,1,long,1590180.428571427,False
20160602,,1,,1581515.9999999984,
20160603,,1,,1581515.9999999984,
20160606,,1,,1581515.9999999984,
20160607,,1,,1581515.9999999984,
20160608,,1,,1581515.9999999984,
20160613,IF1606,1,short,1581606.1999999983,True
20160614,IF1606,1,short,1581584.5999999985,False
20160615,,1,,1587395.9999999984,
20160616,,1,,1587395.9999999984,
20160617,IF1607,1,short,1589865.5999999985,True
20160620,IF1607,1,short,1589852.7999999984,True
20160621,IF1607,1,long,1585332.7999999984,False
20160622,IF1607,1,long,1576176.5999999985,True
20160623,IF1607,1,short,1569447.3999999983,True
20160624,,1,,1573895.9999999984,
20160627,IF1607,1,long,1573909.1999999983,True
20160628,IF1607,1,long,1573925.1999999983,True
20160629,IF1607,1,long,1573942.1999999983,True
20160630,IF1607,1,long,1573942.3999999983,True
20160701,IF1607,1,short,1587284.3999999983,True
20160704,IF1607,1,long,1576710.8285714267,True
20160705,IF1607,1,long,1576713.6285714267,True
20160706,IF1607,1,long,1576725.0285714269,True
20160707,IF1607,1,long,1576726.4285714268,False
20160708,IF1607,1,short,1576221.0285714269,True
20160711,IF1607,1,long,1563849.0285714269,False
20160712,IF1607,1,long,1563935.0285714269,True
20160713,IF1607,1,long,1563944.8285714267,True
20160714,,1,,1563944.8285714267,True
20160715,,1,,1577637.4285714268,
20160718,,1,,1577637.4285714268,
20160719,,1,,1577637.4285714268,
20160720,,1,,1577637.4285714268,
20160721,IF1608,1,long,1577630.6285714267,True
20160722,IF1608,1,short,1571469.6285714267,True
20160725,IF1608,1,short,1571465.8285714267,True
20160726,IF1608,1,long,1564815.8285714267,True
20160727,IF1608,1,short,1566970.0285714269,True
20160728,IF1608,1,short,1566942.0285714269,False
20160729,IF1608,1,short,1566951.2285714268,True
20160801,IF1608,1,short,1566981.4285714268,True
20160802,IF1608,1,short,1566968.2285714268,True
20160803,IF1608,1,short,1566967.0285714269,False
20160804,IF1608,1,short,1566955.8285714267,False
20160805,IF1608,1,long,1583289.4285714268,True
20160808,IF1608,1,long,1583319.4285714268,True
20160809,IF1608,1,long,1583340.4285714268,True
20160810,IF1608,1,long,1583330.6285714267,False
20160811,IF1608,1,long,1583322.6285714267,False
20160812,IF1608,1,long,1583384.4285714268,True
20160815,IF1608,1,long,1583476.4285714268,True
20160816,IF1608,1,long,1583469.8285714267,False
20160817,IF1608,1,long,1583462.2285714268,False
20160818,,1,,1583462.2285714268,False
20160819,,1,,1638657.4285714268,
20160822,IF1609,1,short,1638661.8285714267,True
20160823,IF1609,1,short,1638660.8285714267,False
20160824,IF1609,1,short,1638676.6285714267,True
20160825,IF1609,1,short,1638694.6285714267,False
20160826,IF1609,1,long,1646320.0285714269,False
20160829,IF1609,1,short,1639611.6285714267,True
20160830,IF1609,1,short,1639597.6285714267,False
20160831,IF1609,1,long,1632791.8285714267,True
20160901,IF1609,1,short,1631357.0285714269,True
20160902,IF1609,1,short,1631339.8285714267,False
20160905,IF1609,1,long,1626710.0285714269,False
20160906,IF1609,1,long,1626739.6285714267,True
20160907,IF1609,1,long,1626740.8285714267,False
20160908,IF1609,1,long,1626738.8285714267,False
20160909,,1,,1628925.4285714268,
20160912,,1,,1628925.4285714268,
20160913,IF1609,1,short,1628923.6285714267,True
20160914,IF1609,1,long,1626689.2285714268,False
20160919,,1,,1626689.2285714268,False
20160920,IF1610,1,short,1629279.6285714267,True
20160921,IF1610,1,long,1627086.0285714269,True
20160922,IF1610,1,short,1639540.2285714268,False
20160923,IF1610,1,long,1635864.0285714269,False
20160926,,1,,1627245.4285714268,
20160927,,1,,1627245.4285714268,
20160928,IF1610,1,long,1627243.2285714268,False
20160929,IF1610,1,short,1631381.0285714269,False
20160930,IF1610,1,short,1631376.8285714267,False
20161010,IF1610,1,long,1623099.6285714267,True
20161011,IF1610,1,short,1621055.6285714267,False
20161012,IF1610,1,short,1621063.8285714267,True
20161013,IF1610,1,short,1621066.4285714268,True
20161014,IF1610,1,short,1621051.8285714267,False
20161017,IF1610,1,short,1621082.6285714267,True
20161018,IF1610,1,long,1619167.8285714267,True
20161019,IF1610,1,short,1625448.2285714268,True
20161020,,1,,1625448.2285714268,True
20161021,IF1611,1,long,1624898.0285714269,True
20161024,IF1611,1,long,1624945.0285714269,True
20161025,IF1611,1,long,1624939.6285714267,False
20161026,IF1611,1,long,1624930.6285714267,False
20161027,,1,,1628697.4285714268,
20161028,IF1611,1,short,1628694.4285714268,True
20161031,IF1611,1,short,1628701.0285714269,True
20161101,IF1611,1,long,1623299.6285714267,True
20161102,IF1611,1,short,1618441.0285714269,True
20161103,IF1611,1,long,1609737.4285714268,True
20161104,IF1611,1,short,1609208.8285714267,True
20161107,IF1611,1,short,1609204.0285714269,False
20161108,IF1611,1,long,1601747.8285714267,True
20161109,IF1611,1,short,1592561.6285714267,True
20161110,IF1611,1,long,1577981.8285714267,False
20161111,IF1611,1,long,1578019.2285714268,True
20161114,IF1611,1,short,1585552.0285714269,False
20161115,IF1611,1,short,1585554.4285714268,False
20161116,IF1611,1,short,1585554.0285714269,True
20161117,,1,,1585554.0285714269,True
20161118,IF1612,1,long,1582720.8285714267,False
20161121,IF1612,1,short,1583636.6285714267,False
20161122,IF1612,1,long,1581326.2285714268,True
20161123,IF1612,1,short,1590591.8285714267,False
20161124,IF1612,1,long,1582602.6285714267,True
20161125,IF1612,1,long,1582654.8285714267,True
20161128,IF1612,1,long,1582670.2285714268,True
20161129,IF1612,1,long,1582699.4285714268,True
20161130,IF1612,1,long,1582672.4285714268,False
20161201,IF1612,1,short,1606066.8285714267,False
20161202,IF1612,1,short,1606109.2285714268,True
20161205,IF1612,1,short,1606182.2285714268,True
20161206,IF1612,1,short,1606186.8285714267,True
20161207,IF1612,1,short,1606175.8285714267,False
20161208,IF1612,1,long,1632165.2285714268,False
20161209,IF1612,1,short,1627533.8285714267,False
20161212,IF1612,1,short,1627622.4285714268,True
20161213,IF1612,1,short,1627621.8285714267,False
20161214,IF1612,1,short,1627641.2285714268,True
20161215,,1,,1627641.2285714268,True
20161216,IF1701,1,short,1665772.4285714268,False
20161219,IF1701,1,short,1665787.0285714269,True
20161220,IF1701,1,short,1665812.0285714269,True
20161221,,1,,1669185.4285714268,
20161222,IF1701,1,short,1669182.0285714269,True
20161223,IF1701,1,short,1669205.0285714269,True
20161226,IF1701,1,long,1672947.2285714268,True
20161227,IF1701,1,short,1671815.0285714269,False
20161228,IF1701,1,short,1671824.0285714269,True
20161229,IF1701,1,short,1671822.4285714268,False
20161230,IF1701,1,short,1671820.4285714268,True
20170103,,1,,1660794.8571428554,
20170104,IF1701,1,long,1660815.2571428553,True
20170105,IF1701,1,short,1665297.0571428554,True
20170106,IF1701,1,short,1665311.4571428555,True
20170109,IF1701,1,short,1665295.8571428554,False
20170110,IF1701,1,short,1665304.2571428553,True
20170111,IF1701,1,long,1663218.0571428554,False
20170112,,1,,1652334.8571428554,
20170113,,1,,1652334.8571428554,
20170116,IF1701,1,short,1652340.2571428553,True
20170117,IF1701,1,short,1651717.4571428555,False
20170118,IF1701,1,long,1640765.2571428553,True
20170119,,1,,1640765.2571428553,True
20170120,IF1702,1,long,1638182.8571428554,True
20170123,,1,,1640226.8571428554,
20170124,,1,,1640226.8571428554,
20170125,IF1702,1,long,1640234.0571428554,True
20170126,IF1702,1,long,1640242.4571428555,True
20170203,IF1702,1,short,1640051.2571428553,True
20170206,IF1702,1,short,1640054.2571428553,True
20170207,IF1702,1,short,1640059.2571428553,True
20170208,IF1702,1,long,1639332.4571428555,True
20170209,IF1702,1,short,1643644.4571428555,False
20170210,IF1702,1,long,1638433.2571428553,True
20170213,IF1702,1,long,1638450.2571428553,True
20170214,IF1702,1,long,1638450.6571428555,False
20170215,IF1702,1,short,1645636.2571428553,True
20170216,,1,,1645636.2571428553,True
20170217,IF1703,1,long,1641759.2571428553,False
20170220,IF1703,1,long,1641829.4571428555,True
20170221,IF1703,1,short,1652884.6571428555,True
20170222,IF1703,1,short,1652876.8571428554,False
20170223,IF1703,1,short,1652890.2571428553,True
20170224,IF1703,1,short,1652890.8571428554,False
20170227,IF1703,1,short,1652917.2571428553,True
20170228,IF1703,1,short,1652914.4571428555,True
20170301,IF1703,1,long,1655198.4571428555,True
20170302,,1,,1645867.7142857125,
20170303,,1,,1645867.7142857125,
20170306,IF1703,1,short,1645862.7142857125,False
20170307,IF1703,1,short,1645852.1142857124,False
20170308,IF1703,1,long,1640282.5142857125,True
20170309,,1,,1634990.5714285695,
20170310,IF1703,1,long,1634981.7714285695,True
20170313,IF1703,1,short,1632304.3714285695,False
20170314,IF1703,1,long,1618122.5714285695,False
20170315,IF1703,1,long,1618127.9714285694,True
20170316,,1,,1618127.9714285694,True
20170317,IF1704,1,long,1626296.7714285695,False
20170320,,1,,1615010.5714285695,
20170321,IF1704,1,long,1615015.5714285695,True
20170322,IF1704,1,short,1606651.3714285695,False
20170323,IF1704,1,long,1596093.199999998,True
20170324,IF1704,1,long,1596142.7999999982,True
20170327,IF1704,1,short,1602886.199999998,True
20170328,IF1704,1,short,1602889.199999998,True
20170329,IF1704,1,short,1602890.5999999982,True
20170330,IF1704,1,short,1602915.5999999982,True
20170331,IF1704,1,short,1602896.7999999982,False
20170405,IF1704,1,long,1596964.199999998,True
20170406,IF1704,1,short,1600233.9999999981,True
20170407,IF1704,1,long,1597065.9999999981,True
20170410,IF1704,1,long,1597056.9999999981,False
20170411,,1,,1599581.9999999981,
20170412,,1,,1599581.9999999981,
20170413,IF1704,1,long,1599580.199999998,True
20170414,IF1704,1,short,1594257.5999999982,True
20170417,IF1704,1,short,1594262.199999998,False
20170418,IF1704,1,long,1598245.399999998,False
20170419,IF1704,1,short,1592281.199999998,True
20170420,,1,,1592281.199999998,True
20170421,IF1705,1,long,1590988.5999999982,False
20170424,,1,,1582709.142857141,
20170425,IF1705,1,long,1582698.542857141,True
20170426,IF1705,1,short,1582052.342857141,False
20170427,,1,,1584449.142857141,
20170428,IF1705,1,short,1584449.142857141,True
20170502,IF1705,1,short,1584462.142857141,True
20170503,IF1705,1,short,1584472.7428571412,True
20170504,IF1705,1,short,1586762.542857141,True
20170505,IF1705,1,short,1586785.542857141,True
20170508,IF1705,1,short,1586806.542857141,True
20170509,IF1705,1,short,1586803.7428571412,False
20170510,IF1705,1,short,1586822.142857141,True
20170511,IF1705,1,short,1586804.542857141,False
20170512,IF1705,1,short,1586778.7428571412,False
20170515,IF1705,1,long,1591623.142857141,True
20170516,IF1705,1,short,1589873.142857141,False
20170517,IF1705,1,long,1571852.9428571411,False
20170518,,1,,1560953.142857141,
20170519,,1,,1560953.142857141,
20170522,,1,,1560953.142857141,
20170523,IF1706,1,long,1560937.542857141,True
20170524,IF1706,1,long,1548078.542857141,True
20170525,IF1706,1,long,1548162.542857141,True
20170526,IF1706,1,short,1568898.542857141,True
20170531,IF1706,1,short,1568897.142857141,True
20170601,IF1706,1,short,1568890.142857141,False
20170602,IF1706,1,short,1568898.342857141,True
20170605,IF1706,1,short,1568922.542857141,True
20170606,IF1706,1,short,1568894.542857141,False
20170607,IF1706,1,long,1566070.542857141,True
20170608,IF1706,1,long,1566097.342857141,True
20170609,IF1706,1,short,1589408.142857141,False
20170612,IF1706,1,long,1584491.142857141,False
20170613,IF1706,1,long,1584499.342857141,True
20170614,IF1706,1,short,1579253.542857141,True
20170615,,1,,1579253.542857141,True
20170616,IF1707,1,short,1590757.342857141,True
20170619,IF1707,1,long,1580958.342857141,True
20170620,IF1707,1,long,1580949.342857141,False
20170621,IF1707,1,long,1580986.7428571412,True
20170622,IF1707,1,short,1594843.342857141,False
20170623,,1,,1597127.142857141,
20170626,IF1707,1,long,1597128.142857141,True
20170627,IF1707,1,long,1597131.342857141,True
20170628,IF1707,1,long,1597107.9428571411,False
20170629,IF1707,1,long,1597129.9428571411,True
20170630,IF1707,1,long,1597123.542857141,True
20170703,IF1707,1,short,1592150.9428571411,True
20170704,IF1707,1,short,1592189.7428571412,True
20170705,IF1707,1,long,1594874.9428571411,True
20170706,IF1707,1,short,1591178.7428571412,True
20170707,IF1707,1,short,1591184.7428571412,False
20170710,IF1707,1,long,1583153.542857141,True
20170711,IF1707,1,long,1583181.342857141,True
20170712,,1,,1586363.142857141,
20170713,IF1707,1,long,1586374.342857141,True
20170714,IF1707,1,long,1586393.9428571411,True
20170717,IF1707,1,short,1583376.7428571412,True
20170718,,1,,1585835.142857141,
20170719,IF1707,1,long,1585879.342857141,True
20170720,,1,,1585879.342857141,True
20170721,IF1708,1,short,1604440.7428571412,True
20170724,IF1708,1,long,1597824.542857141,True
20170725,IF1708,1,short,1590469.342857141,True
20170726,IF1708,1,short,1590490.142857141,True
20170727,IF1708,1,long,1594941.7428571412,True
20170728,IF1708,1,long,1594959.542857141,True
20170731,IF1708,1,long,1594973.342857141,True
20170801,IF1708,1,short,1604421.9428571411,False
20170802,IF1708,1,long,1599516.542857141,True
20170803,,1,,1588959.4285714268,
20170804,,1,,1588959.4285714268,
20170807,,1,,1588959.4285714268,
20170808,IF1708,1,short,1588948.0285714269,False
20170809,IF1708,1,long,1583369.8285714267,False
20170810,IF1708,1,short,1579791.0285714269,True
20170811,IF1708,1,short,1579864.2285714268,True
20170814,IF1708,1,long,1591667.8285714267,True
20170815,IF1708,1,short,1597537.6285714267,False
20170816,IF1708,1,short,1597541.2285714268,False
20170817,,1,,1597541.2285714268,False
20170818,IF1709,1,long,1591418.4285714268,True
20170821,IF1709,1,long,1591434.6285714267,True
20170822,IF1709,1,long,1591446.0285714269,True
20170823,IF1709,1,long,1591455.0285714269,True
20170824,IF1709,1,short,1600130.4285714268,True
20170825,IF1709,1,long,1589042.2285714268,True
20170828,IF1709,1,long,1589091.2285714268,True
20170829,IF1709,1,long,1589085.2285714268,False
20170830,IF1709,1,long,1589081.6285714267,False
20170831,IF1709,1,long,1589077.0285714269,False
20170901,IF1709,1,short,1606231.0285714269,False
20170904,IF1709,1,long,1600955.0285714269,True
20170905,IF1709,1,long,1600966.6285714267,True
20170906,IF1709,1,short,1600959.8285714267,True
20170907,IF1709,1,long,1595643.0285714269,False
20170908,,1,,1584609.4285714268,
20170911,,1,,1584609.4285714268,
20170912,,1,,1584609.4285714268,
20170913,,1,,1584609.4285714268,
20170914,,1,,1584609.4285714268,
20170915,IF1710,1,short,1587542.4285714268,False
20170918,IF1710,1,long,1578295.285714284,True
20170919,IF1710,1,short,1577056.085714284,True
20170920,IF1710,1,short,1577034.485714284,False
20170921,IF1710,1,long,1576660.685714284,False
20170922,,1,,1567762.285714284,
20170925,,1,,1567762.285714284,
20170926,IF1710,1,short,1567758.485714284,False
20170927,IF1710,1,long,1564400.8857142841,True
20170928,IF1710,1,short,1563429.285714284,False
20170929,IF1710,1,long,1558236.085714284,True
20171009,IF1710,1,short,1580021.485714284,True
20171010,IF1710,1,short,1580017.285714284,False
20171011,IF1710,1,long,1581735.8857142841,False
20171012,IF1710,1,short,1579808.485714284,False
20171013,IF1710,1,long,1573953.485714284,True
20171016,IF1710,1,short,1576293.8857142841,True
20171017,IF1710,1,short,1576300.8857142841,True
20171018,IF1710,1,long,1576885.485714284,True
20171019,,1,,1576885.485714284,True
20171020,,1,,1575382.285714284,
20171023,,1,,1575382.285714284,
20171024,IF1711,1,long,1575404.285714284,True
20171025,IF1711,1,long,1575425.685714284,True
20171026,IF1711,1,long,1575452.485714284,True
20171027,IF1711,1,long,1575480.485714284,True
20171030,IF1711,1,short,1593986.285714284,True
20171031,IF1711,1,short,1593974.085714284,False
20171101,IF1711,1,long,1590245.8857142841,False
20171102,IF1711,1,long,1590251.685714284,True
20171103,,1,,1578292.285714284,
20171106,IF1711,1,long,1578313.485714284,True
20171107,IF1711,1,long,1578354.085714284,True
20171108,IF1711,1,short,1599603.8857142841,False
20171109,IF1711,1,short,1599570.285714284,False
20171110,IF1711,1,long,1588753.485714284,True
20171113,IF1711,1,short,1598090.485714284,False
20171114,IF1711,1,short,1598116.8857142841,True
20171115,IF1711,1,short,1598144.485714284,True
20171116,,1,,1598144.485714284,True
20171117,IF1712,1,long,1606079.0857142839,True
20171120,IF1712,1,long,1606106.885714284,True
20171121,IF1712,1,long,1606193.2857142838,True
20171122,IF1712,1,short,1637191.885714284,True
20171123,IF1712,1,short,1637328.4857142838,True
20171124,IF1712,1,short,1637328.2857142838,True
20171127,IF1712,1,short,1637405.4857142838,True
20171128,IF1712,1,short,1637386.2857142838,False
20171129,IF1712,1,short,1637391.6857142837,True
20171130,IF1712,1,short,1637445.4857142838,True
20171201,IF1712,1,short,1637448.6857142837,True
20171204,IF1712,1,short,1637428.4857142838,False
20171205,IF1712,1,short,1637410.2857142838,False
20171206,IF1712,1,short,1637439.4857142838,True
20171207,IF1712,1,short,1637478.885714284,True
20171208,IF1712,1,long,1705201.6857142837,True
20171211,IF1712,1,long,1705271.0857142839,True
20171212,IF1712,1,short,1723471.4857142838,True
20171213,,1,,1725916.2857142838,
20171214,,1,,1725916.2857142838,
20171215,,1,,1722976.2857142838,
20171218,IF1801,1,short,1722967.4857142838,True
20171219,,1,,1705091.9999999981,
20171220,IF1801,1,long,1705074.9999999981,False
20171221,IF1801,1,long,1705127.9999999981,True
20171222,IF1801,1,long,1705115.199999998,False
20171225,,1,,1708499.9999999981,
20171226,,1,,1708499.9999999981,
20171227,IF1801,1,short,1708554.7999999982,True
20171228,,1,,1712027.9999999981,
20171229,,1,,1712027.9999999981,
20180102,IF1801,1,long,1712050.199999998,True
20180103,IF1801,1,long,1712067.7999999982,True
20180104,IF1801,1,short,1722508.9999999981,False
20180105,,1,,1711805.1428571409,
20180108,IF1801,1,long,1711804.3428571408,True
20180109,IF1801,1,long,1711837.942857141,True
20180110,IF1801,1,long,1711852.742857141,True
20180111,IF1801,1,long,1711848.942857141,True
20180112,IF1801,1,short,1725105.1428571409,False
20180115,IF1801,1,long,1717915.5428571408,False
20180116,IF1801,1,short,1713975.942857141,False
20180117,IF1801,1,long,1698042.5428571408,False
20180118,,1,,1698042.5428571408,False
20180119,IF1802,1,long,1700115.3428571408,True
20180122,IF1802,1,long,1700166.5428571408,True
20180123,IF1802,1,long,1700211.742857141,True
20180124,IF1802,1,long,1700216.3428571408,False
20180125,IF1802,1,long,1700184.742857141,False
20180126,IF1802,1,long,1700209.5428571408,True
20180129,IF1802,1,short,1727955.942857141,True
20180130,IF1802,1,short,1728003.5428571408,True
20180131,IF1802,1,short,1727991.1428571409,False
20180201,IF1802,1,long,1754828.5428571408,False
