,FutureID,ContractNum,Position,Value,Win
20150922,IF1510,1,long,1850982.4285714265,False
20150923,,1,,1856739.4285714265,
20150924,IF1510,1,short,1856717.6285714265,False
20150925,IF1510,1,short,1856786.6285714265,True
20150928,IF1510,1,long,1862452.6285714265,True
20150929,IF1510,1,short,1846624.6285714265,True
20150930,IF1510,1,long,1842156.2285714266,True
20151008,IF1510,1,short,1877972.4285714265,True
20151009,IF1510,1,long,1874975.6285714265,True
20151012,IF1510,1,long,1875086.6285714265,True
20151013,IF1510,1,short,1921196.6285714265,True
20151014,IF1510,1,short,1921014.4285714265,True
20151015,IF1510,1,long,1905051.8285714264,True
20151016,,1,,1905051.8285714264,True
20151019,,1,,1929831.4285714265,
20151020,IF1511,1,long,1929890.2285714266,True
20151021,,1,,1933563.4285714265,
20151022,IF1511,1,short,1933522.6285714265,False
20151023,,1,,1906897.7142857122,
20151026,IF1511,1,long,1906871.9142857122,False
20151027,,1,,1880424.8571428552,
20151028,IF1511,1,short,1880453.0571428551,True
20151029,,1,,1882896.8571428552,
20151030,IF1511,1,short,1882865.6571428552,True
20151102,IF1511,1,long,1881704.0571428551,True
20151103,,1,,1858896.8571428552,
20151104,IF1511,1,long,1859015.4571428553,True
20151105,IF1511,1,long,1859062.6571428552,True
20151106,IF1511,1,long,1859177.257142855,True
20151109,IF1511,1,long,1859199.6571428552,True
20151110,IF1511,1,long,1859200.257142855,True
20151111,IF1511,1,long,1859230.257142855,True
20151112,IF1511,1,long,1859181.0571428551,False
20151113,IF1511,1,long,1859146.4571428553,False
20151116,IF1511,1,long,1859158.6571428552,True
20151117,IF1511,1,short,1946742.8571428552,True
20151118,,1,,1950840.8571428552,
20151119,IF1511,1,long,1950855.8571428552,True
20151120,,1,,1950855.8571428552,True
20151123,IF1512,1,long,1940932.0571428551,False
20151124,,1,,1915222.2857142838,
20151125,IF1512,1,long,1915235.6857142837,True
20151126,IF1512,1,short,1918141.885714284,True
20151127,IF1512,1,short,1918316.4857142838,True
20151130,IF1512,1,short,1918318.0857142839,True
20151201,IF1512,1,short,1918279.0857142839,False
20151202,IF1512,1,long,1957451.2857142838,True
20151203,IF1512,1,long,1957458.885714284,True
20151204,IF1512,1,long,1957397.2857142838,False
20151207,IF1512,1,long,1957379.2857142838,False
20151208,,1,,1967230.2857142838,
20151209,IF1512,1,long,1967205.4857142838,True
20151210,IF1512,1,short,1969716.885714284,True
20151211,,1,,1972906.2857142838,
20151214,IF1512,1,long,1972993.0857142839,True
20151215,IF1512,1,long,1972951.6857142837,False
20151216,IF1512,1,long,1972956.2857142838,False
20151217,IF1512,1,long,1973035.6857142837,True
20151218,,1,,1973035.6857142837,True
20151221,IF1601,1,long,2017083.0857142839,True
20151222,IF1601,1,long,2017101.885714284,True
20151223,IF1601,1,long,2017087.885714284,False
20151224,,1,,2025118.2857142838,
20151225,IF1601,1,short,2025078.4857142838,False
20151228,IF1601,1,short,2025237.6857142837,True
20151229,IF1601,1,short,2025189.4857142838,False
20151230,IF1601,1,short,2025188.4857142838,True
20151231,IF1601,1,long,2040360.4857142838,False
20160104,,1,,2017618.2857142838,
20160105,,1,,2017618.2857142838,
20160106,,1,,2017618.2857142838,
20160107,IF1601,1,short,2017802.2857142838,True
20160108,,1,,2030446.2857142838,
20160111,IF1601,1,short,2030544.4857142838,True
20160112,,1,,2036350.2857142838,
20160113,IF1601,1,short,2036401.885714284,True
20160114,,1,,2043694.2857142838,
20160115,,1,,2043694.2857142838,
20160118,IF1602,1,long,2043640.2857142838,True
20160119,IF1602,1,long,2043732.2857142838,True
20160120,,1,,2047294.2857142838,
20160121,,1,,2047294.2857142838,
20160122,,1,,2047294.2857142838,
20160125,IF1602,1,long,2047268.4857142838,False
20160126,,1,,2022428.5714285695,
20160127,,1,,2022428.5714285695,
20160128,IF1602,1,short,2022462.7714285695,True
20160129,,1,,2024804.5714285695,
20160201,,1,,2024804.5714285695,
20160202,IF1602,1,long,2024808.1714285696,True
20160203,IF1602,1,short,2009700.1714285696,False
20160204,IF1602,1,short,1987482.9714285694,False
20160205,IF1602,1,short,1987524.5714285695,True
20160215,,1,,1991534.5714285695,
20160216,IF1602,1,long,1991558.1714285696,True
20160217,IF1602,1,short,1997381.5714285695,False
20160218,IF1602,1,long,1980295.5714285695,False
20160219,,1,,1980295.5714285695,False
20160222,IF1603,1,long,1974018.5714285695,True
20160223,IF1603,1,short,1971923.1714285696,True
20160224,,1,,1974494.5714285695,
20160225,,1,,1974494.5714285695,
20160226,,1,,1974494.5714285695,
20160229,IF1603,1,short,1974479.5714285695,True
20160301,,1,,1939844.5714285695,
20160302,,1,,1939844.5714285695,
20160303,IF1603,1,long,1939823.3714285695,False
20160304,,1,,1942196.5714285695,
20160307,IF1603,1,short,1942166.7714285695,True
20160308,,1,,1947224.5714285695,
20160309,IF1603,1,short,1947204.9714285694,True
20160310,IF1603,1,long,1931317.7714285695,False
20160311,IF1603,1,short,1910498.1714285696,False
20160314,IF1603,1,long,1888125.7142857122,True
20160315,IF1603,1,short,1873644.7142857122,False
20160316,IF1603,1,short,1873629.3142857123,True
20160317,IF1603,1,long,1851204.1428571406,True
20160318,,1,,1851204.1428571406,True
20160321,IF1604,1,long,1867642.1428571406,True
20160322,,1,,1862783.1428571406,
20160323,,1,,1862783.1428571406,
20160324,,1,,1862783.1428571406,
20160325,,1,,1862783.1428571406,
20160328,IF1604,1,short,1862828.5428571405,True
20160329,IF1604,1,short,1862854.3428571406,True
20160330,,1,,1868375.1428571406,
20160331,IF1604,1,short,1868364.3428571406,True
20160401,,1,,1871771.1428571406,
20160405,IF1604,1,long,1871797.3428571406,True
20160406,IF1604,1,short,1877099.5428571405,False
20160407,,1,,1879079.1428571406,
20160408,,1,,1879079.1428571406,
20160411,IF1604,1,short,1879082.9428571407,False
20160412,IF1604,1,short,1879081.3428571406,False
20160413,IF1604,1,long,1863243.1714285694,True
20160414,IF1604,1,long,1863260.7714285692,False
20160415,,1,,1863260.7714285692,False
20160418,,1,,1854650.5714285693,
20160419,,1,,1854650.5714285693,
20160420,,1,,1854650.5714285693,
20160421,IF1605,1,short,1854660.5714285693,False
20160422,IF1605,1,short,1854634.3714285693,False
20160425,,1,,1857170.5714285693,
20160426,IF1605,1,short,1857145.5714285693,False
20160427,IF1605,1,short,1857162.7714285692,True
20160428,IF1605,1,short,1857167.3714285693,True
20160429,IF1605,1,long,1849474.9714285692,True
20160503,IF1605,1,short,1860691.5714285693,False
20160504,IF1605,1,short,1860703.3714285693,False
20160505,IF1605,1,short,1860698.9714285692,False
20160506,IF1605,1,short,1860803.1714285694,True
20160509,IF1605,1,short,1860869.5714285693,True
20160510,IF1605,1,short,1860856.3714285693,False
20160511,IF1605,1,long,1891584.9714285692,False
20160512,IF1605,1,short,1879581.9714285692,False
20160513,IF1605,1,short,1879580.5714285693,False
20160516,IF1605,1,short,1879566.1714285694,False
20160517,IF1605,1,long,1865446.7714285692,False
20160518,,1,,1853634.857142855,
20160519,IF1605,1,short,1853641.2571428549,True
20160520,,1,,1853641.2571428549,True
20160523,IF1606,1,long,1852590.2571428549,True
20160524,,1,,1840091.9999999977,
20160525,,1,,1840091.9999999977,
20160526,,1,,1840091.9999999977,
20160527,IF1606,1,long,1840091.5999999978,True
20160530,IF1606,1,long,1828607.371428569,True
20160531,,1,,1835222.571428569,
20160601,IF1606,1,long,1835195.571428569,False
20160602,,1,,1826531.1428571404,
20160603,,1,,1826531.1428571404,
20160606,,1,,1826531.1428571404,
20160607,,1,,1826531.1428571404,
20160608,,1,,1826531.1428571404,
20160613,IF1606,1,short,1826621.3428571403,True
20160614,IF1606,1,short,1826599.7428571405,False
20160615,,1,,1832411.1428571404,
20160616,IF1606,1,short,1832419.3428571403,True
20160617,,1,,1832419.3428571403,True
20160620,,1,,1827251.1428571404,
20160621,IF1607,1,long,1827227.9428571404,False
20160622,IF1607,1,long,1818071.7428571405,True
20160623,IF1607,1,short,1811342.5428571403,True
20160624,,1,,1815791.1428571404,
20160627,IF1607,1,long,1815804.3428571403,True
20160628,IF1607,1,long,1815820.3428571403,True
20160629,IF1607,1,long,1815837.3428571403,True
20160630,IF1607,1,long,1815837.5428571403,True
20160701,IF1607,1,short,1829179.5428571403,True
20160704,IF1607,1,long,1818605.9714285687,True
20160705,IF1607,1,long,1818608.7714285688,True
20160706,IF1607,1,long,1818620.171428569,True
20160707,IF1607,1,long,1818621.5714285688,False
20160708,IF1607,1,short,1818116.171428569,True
20160711,IF1607,1,long,1805744.171428569,False
20160712,IF1607,1,long,1805830.171428569,True
20160713,IF1607,1,long,1805839.9714285687,True
20160714,IF1607,1,long,1805838.3714285688,True
20160715,,1,,1805838.3714285688,True
20160718,,1,,1821212.5714285688,
20160719,,1,,1821212.5714285688,
20160720,,1,,1821212.5714285688,
20160721,IF1608,1,long,1821205.7714285688,True
20160722,IF1608,1,short,1815044.7714285688,True
20160725,IF1608,1,short,1815040.9714285687,True
20160726,IF1608,1,long,1808390.9714285687,True
20160727,IF1608,1,short,1810545.171428569,True
20160728,IF1608,1,short,1810517.171428569,False
20160729,IF1608,1,short,1810526.3714285688,True
20160801,IF1608,1,short,1810556.5714285688,True
20160802,IF1608,1,short,1810543.3714285688,True
20160803,IF1608,1,short,1810542.171428569,False
20160804,IF1608,1,short,1810530.9714285687,False
20160805,IF1608,1,long,1826864.5714285688,True
20160808,IF1608,1,long,1826894.5714285688,True
20160809,IF1608,1,long,1826915.5714285688,True
20160810,IF1608,1,long,1826905.7714285688,False
20160811,IF1608,1,long,1826897.7714285688,False
20160812,IF1608,1,long,1826959.5714285688,True
20160815,IF1608,1,long,1827051.5714285688,True
20160816,IF1608,1,long,1827044.9714285687,False
20160817,IF1608,1,long,1827037.3714285688,False
20160818,IF1608,1,long,1827037.171428569,False
20160819,,1,,1827037.171428569,False
20160822,IF1609,1,short,1880496.9714285687,True
20160823,IF1609,1,short,1880495.9714285687,False
20160824,IF1609,1,short,1880511.7714285688,True
20160825,IF1609,1,short,1880529.7714285688,False
20160826,IF1609,1,long,1888155.171428569,False
20160829,IF1609,1,short,1881446.7714285688,True
20160830,IF1609,1,short,1881432.7714285688,False
20160831,IF1609,1,long,1874626.9714285687,True
20160901,IF1609,1,short,1873192.171428569,True
20160902,IF1609,1,short,1873174.9714285687,False
20160905,IF1609,1,long,1868545.171428569,False
20160906,IF1609,1,long,1868574.7714285688,True
20160907,IF1609,1,long,1868575.9714285687,False
20160908,IF1609,1,long,1868573.9714285687,False
20160909,,1,,1870760.5714285688,
20160912,,1,,1870760.5714285688,
20160913,IF1609,1,short,1870758.7714285688,True
20160914,IF1609,1,long,1868524.3714285688,False
20160919,,1,,1868524.3714285688,False
20160920,IF1610,1,short,1871114.7714285688,True
20160921,IF1610,1,long,1868921.171428569,True
20160922,IF1610,1,short,1881375.3714285688,False
20160923,IF1610,1,long,1877699.171428569,False
20160926,,1,,1869080.5714285688,
20160927,,1,,1869080.5714285688,
20160928,IF1610,1,long,1869078.3714285688,False
20160929,IF1610,1,short,1873216.171428569,False
20160930,IF1610,1,short,1873211.9714285687,False
20161010,IF1610,1,long,1864934.7714285688,True
20161011,IF1610,1,short,1862890.7714285688,False
20161012,IF1610,1,short,1862898.9714285687,True
20161013,IF1610,1,short,1862901.5714285688,True
20161014,IF1610,1,short,1862886.9714285687,False
20161017,IF1610,1,short,1862917.7714285688,True
20161018,IF1610,1,long,1861002.9714285687,True
20161019,IF1610,1,short,1867283.3714285688,True
20161020,IF1610,1,short,1867278.7714285688,False
20161021,,1,,1867278.7714285688,False
20161024,IF1611,1,long,1856265.171428569,True
20161025,IF1611,1,long,1856259.7714285688,False
20161026,,1,,1859132.5714285688,
20161027,,1,,1859132.5714285688,
20161028,IF1611,1,short,1859129.5714285688,True
20161031,IF1611,1,short,1859136.171428569,True
20161101,IF1611,1,long,1853734.7714285688,True
20161102,IF1611,1,short,1848876.171428569,True
20161103,IF1611,1,long,1840172.5714285688,True
20161104,IF1611,1,short,1839643.9714285687,True
20161107,IF1611,1,short,1839639.171428569,False
20161108,IF1611,1,long,1832182.9714285687,True
20161109,IF1611,1,short,1822996.7714285688,True
20161110,IF1611,1,long,1808416.9714285687,False
20161111,IF1611,1,long,1808454.3714285688,True
20161114,IF1611,1,short,1815987.171428569,False
20161115,IF1611,1,short,1815989.5714285688,False
20161116,IF1611,1,short,1815989.171428569,True
20161117,IF1611,1,short,1815983.171428569,False
20161118,,1,,1815983.171428569,False
20161121,IF1612,1,long,1808070.5714285688,True
20161122,IF1612,1,long,1808106.3714285688,True
20161123,IF1612,1,short,1818866.9714285687,False
20161124,IF1612,1,long,1810877.7714285688,True
20161125,IF1612,1,long,1810929.9714285687,True
20161128,IF1612,1,long,1810945.3714285688,True
20161129,IF1612,1,long,1810974.5714285688,True
20161130,IF1612,1,long,1810947.5714285688,False
20161201,IF1612,1,short,1834341.9714285687,False
20161202,IF1612,1,short,1834384.3714285688,True
20161205,IF1612,1,short,1834457.3714285688,True
20161206,IF1612,1,short,1834461.9714285687,True
20161207,IF1612,1,short,1834450.9714285687,False
20161208,IF1612,1,long,1860440.3714285688,False
20161209,IF1612,1,short,1855808.9714285687,False
20161212,IF1612,1,short,1855897.5714285688,True
20161213,IF1612,1,short,1855896.9714285687,False
20161214,IF1612,1,short,1855916.3714285688,True
20161215,IF1612,1,short,1855959.9714285687,True
20161216,,1,,1855959.9714285687,True
20161219,,1,,1889612.5714285688,
20161220,,1,,1889612.5714285688,
20161221,,1,,1889612.5714285688,
20161222,IF1701,1,short,1889609.171428569,True
20161223,IF1701,1,short,1889632.171428569,True
20161226,IF1701,1,long,1893374.3714285688,True
20161227,IF1701,1,short,1892242.171428569,False
20161228,IF1701,1,short,1892251.171428569,True
20161229,IF1701,1,short,1892249.5714285688,False
20161230,IF1701,1,short,1892247.5714285688,True
20170103,,1,,1881221.9999999974,
20170104,IF1701,1,long,1881242.3999999973,True
20170105,IF1701,1,short,1885724.1999999974,True
20170106,IF1701,1,short,1885738.5999999975,True
20170109,IF1701,1,short,1885722.9999999974,False
20170110,IF1701,1,short,1885731.3999999973,True
20170111,IF1701,1,long,1883645.1999999974,False
20170112,,1,,1872761.9999999974,
20170113,,1,,1872761.9999999974,
20170116,IF1701,1,short,1872767.3999999973,True
20170117,IF1701,1,short,1872144.5999999975,False
20170118,IF1701,1,long,1861192.3999999973,True
20170119,IF1701,1,long,1861173.3999999973,False
20170120,,1,,1861173.3999999973,False
20170123,IF1702,1,long,1866637.9999999974,False
20170124,IF1702,1,long,1866639.3999999973,False
20170125,IF1702,1,long,1866655.1999999974,True
20170126,IF1702,1,long,1866663.5999999975,True
20170203,IF1702,1,short,1868974.3999999973,True
20170206,IF1702,1,short,1868977.3999999973,True
20170207,IF1702,1,short,1868982.3999999973,True
20170208,IF1702,1,long,1868255.5999999975,True
20170209,IF1702,1,short,1872567.5999999975,False
20170210,IF1702,1,long,1867356.3999999973,True
20170213,IF1702,1,long,1867373.3999999973,True
20170214,IF1702,1,long,1867373.7999999975,False
20170215,IF1702,1,short,1874559.3999999973,True
20170216,IF1702,1,short,1874537.1999999974,False
20170217,,1,,1874537.1999999974,False
20170220,IF1703,1,long,1866830.1999999974,True
20170221,IF1703,1,short,1871187.7999999975,True
20170222,IF1703,1,short,1871179.9999999974,False
20170223,IF1703,1,short,1871193.3999999973,True
20170224,IF1703,1,short,1871193.9999999974,False
20170227,IF1703,1,short,1871220.3999999973,True
20170228,IF1703,1,short,1871217.5999999975,True
20170301,IF1703,1,long,1873501.5999999975,True
20170302,,1,,1864170.8571428545,
20170303,,1,,1864170.8571428545,
20170306,IF1703,1,short,1864165.8571428545,False
20170307,IF1703,1,short,1864155.2571428544,False
20170308,IF1703,1,long,1858585.6571428545,True
20170309,,1,,1853293.7142857115,
20170310,IF1703,1,long,1853284.9142857115,True
20170313,IF1703,1,short,1850607.5142857116,False
20170314,IF1703,1,long,1836425.7142857115,False
20170315,IF1703,1,long,1836431.1142857114,True
20170316,IF1703,1,long,1836461.1142857114,True
20170317,,1,,1836461.1142857114,True
20170320,,1,,1839433.7142857115,
20170321,IF1704,1,long,1839438.7142857115,True
20170322,IF1704,1,short,1831074.5142857116,False
20170323,IF1704,1,long,1820516.34285714,True
20170324,IF1704,1,long,1820565.9428571402,True
20170327,IF1704,1,short,1827309.34285714,True
20170328,IF1704,1,short,1827312.34285714,True
20170329,IF1704,1,short,1827313.7428571403,True
20170330,IF1704,1,short,1827338.7428571403,True
20170331,IF1704,1,short,1827319.9428571402,False
20170405,IF1704,1,long,1821387.34285714,True
20170406,IF1704,1,short,1824657.1428571402,True
20170407,IF1704,1,long,1821489.1428571402,True
20170410,IF1704,1,long,1821480.1428571402,False
20170411,,1,,1824005.1428571402,
20170412,,1,,1824005.1428571402,
20170413,IF1704,1,long,1824003.34285714,True
20170414,IF1704,1,short,1818680.7428571403,True
20170417,IF1704,1,short,1818685.34285714,False
20170418,IF1704,1,long,1822668.54285714,False
20170419,IF1704,1,short,1816704.34285714,True
20170420,IF1704,1,long,1816142.7428571403,True
20170421,,1,,1816142.7428571403,True
20170424,,1,,1813445.1428571402,
20170425,IF1705,1,long,1813434.54285714,True
20170426,IF1705,1,short,1812788.34285714,False
20170427,,1,,1815185.1428571402,
20170428,IF1705,1,short,1815185.1428571402,True
20170502,IF1705,1,short,1815198.1428571402,True
20170503,IF1705,1,short,1815208.7428571403,True
20170504,IF1705,1,short,1817498.54285714,True
20170505,IF1705,1,short,1817521.54285714,True
20170508,IF1705,1,short,1817542.54285714,True
20170509,IF1705,1,short,1817539.7428571403,False
20170510,IF1705,1,short,1817558.1428571402,True
20170511,IF1705,1,short,1817540.54285714,False
20170512,IF1705,1,short,1817514.7428571403,False
20170515,IF1705,1,long,1822359.1428571402,True
20170516,IF1705,1,short,1820609.1428571402,False
20170517,IF1705,1,long,1802588.9428571402,False
20170518,,1,,1791689.1428571402,
20170519,,1,,1791689.1428571402,
20170522,,1,,1791689.1428571402,
20170523,IF1706,1,long,1791673.54285714,True
20170524,IF1706,1,long,1778814.54285714,True
20170525,IF1706,1,long,1778898.54285714,True
20170526,IF1706,1,short,1799634.54285714,True
20170531,IF1706,1,short,1799633.1428571402,True
20170601,IF1706,1,short,1799626.1428571402,False
20170602,IF1706,1,short,1799634.34285714,True
20170605,IF1706,1,short,1799658.54285714,True
20170606,IF1706,1,short,1799630.54285714,False
20170607,IF1706,1,long,1796806.54285714,True
20170608,IF1706,1,long,1796833.34285714,True
20170609,IF1706,1,short,1820144.1428571402,False
20170612,IF1706,1,long,1815227.1428571402,False
20170613,IF1706,1,long,1815235.34285714,True
20170614,IF1706,1,short,1809989.54285714,True
20170615,IF1706,1,short,1809997.54285714,True
20170616,,1,,1809997.54285714,True
20170619,IF1707,1,long,1822374.34285714,True
20170620,IF1707,1,long,1822365.34285714,False
20170621,IF1707,1,long,1822402.7428571403,True
20170622,IF1707,1,short,1836259.34285714,False
20170623,,1,,1838543.1428571402,
20170626,IF1707,1,long,1838544.1428571402,True
20170627,IF1707,1,long,1838547.34285714,True
20170628,IF1707,1,long,1838523.9428571402,False
20170629,IF1707,1,long,1838545.9428571402,True
20170630,IF1707,1,long,1838539.54285714,True
20170703,IF1707,1,short,1833566.9428571402,True
20170704,IF1707,1,short,1833605.7428571403,True
20170705,IF1707,1,long,1836290.9428571402,True
20170706,IF1707,1,short,1832594.7428571403,True
20170707,IF1707,1,short,1832600.7428571403,False
20170710,IF1707,1,long,1824569.54285714,True
20170711,IF1707,1,long,1824597.34285714,True
20170712,,1,,1827779.1428571402,
20170713,IF1707,1,long,1827790.34285714,True
20170714,IF1707,1,long,1827809.9428571402,True
20170717,IF1707,1,short,1824792.7428571403,True
20170718,,1,,1827251.1428571402,
20170719,IF1707,1,long,1827295.34285714,True
20170720,IF1707,1,long,1827313.1428571402,True
20170721,,1,,1827313.1428571402,True
20170724,IF1708,1,short,1843067.1428571402,False
20170725,IF1708,1,short,1843095.34285714,True
20170726,IF1708,1,short,1843116.1428571402,True
20170727,IF1708,1,long,1846137.7428571403,True
20170728,IF1708,1,long,1846155.54285714,True
20170731,IF1708,1,long,1846169.34285714,True
20170801,IF1708,1,short,1855617.9428571402,False
20170802,IF1708,1,long,1850712.54285714,True
20170803,,1,,1840155.4285714258,
20170804,,1,,1840155.4285714258,
20170807,,1,,1840155.4285714258,
20170808,IF1708,1,short,1840144.028571426,False
20170809,IF1708,1,long,1834565.8285714258,False
20170810,IF1708,1,short,1830987.028571426,True
20170811,IF1708,1,short,1831060.228571426,True
20170814,IF1708,1,long,1842863.8285714258,True
20170815,IF1708,1,short,1848733.6285714258,False
20170816,IF1708,1,short,1848737.228571426,False
20170817,IF1708,1,long,1841718.4285714258,True
20170818,,1,,1841718.4285714258,True
20170821,,1,,1844475.4285714258,
20170822,,1,,1844475.4285714258,
20170823,IF1709,1,long,1844484.028571426,True
20170824,IF1709,1,short,1845086.4285714258,True
20170825,IF1709,1,long,1833998.228571426,True
20170828,IF1709,1,long,1834047.228571426,True
20170829,IF1709,1,long,1834041.228571426,False
20170830,IF1709,1,long,1834037.6285714258,False
20170831,IF1709,1,long,1834033.028571426,False
20170901,IF1709,1,short,1851187.028571426,False
20170904,IF1709,1,long,1845911.028571426,True
20170905,IF1709,1,long,1845922.6285714258,True
20170906,IF1709,1,short,1845915.8285714258,True
20170907,IF1709,1,long,1840599.028571426,False
20170908,,1,,1829565.4285714258,
20170911,,1,,1829565.4285714258,
20170912,,1,,1829565.4285714258,
20170913,,1,,1829565.4285714258,
20170914,IF1709,1,short,1829575.228571426,True
20170915,,1,,1829575.228571426,True
20170918,IF1710,1,long,1831368.4285714258,True
20170919,IF1710,1,short,1830129.228571426,True
20170920,IF1710,1,short,1830107.6285714258,False
20170921,IF1710,1,long,1829733.8285714258,False
20170922,,1,,1820835.4285714258,
20170925,,1,,1820835.4285714258,
20170926,IF1710,1,short,1820831.6285714258,False
20170927,IF1710,1,long,1817474.028571426,True
20170928,IF1710,1,short,1816502.4285714258,False
20170929,IF1710,1,long,1811309.228571426,True
20171009,IF1710,1,short,1833094.6285714258,True
20171010,IF1710,1,short,1833090.4285714258,False
20171011,IF1710,1,long,1834809.028571426,False
20171012,IF1710,1,short,1832881.6285714258,False
20171013,IF1710,1,long,1827026.6285714258,True
20171016,IF1710,1,short,1829367.028571426,True
20171017,IF1710,1,short,1829374.028571426,True
20171018,IF1710,1,long,1829958.6285714258,True
20171019,IF1710,1,long,1829950.4285714258,False
20171020,,1,,1829950.4285714258,False
20171023,,1,,1828995.4285714258,
20171024,IF1711,1,long,1829017.4285714258,True
20171025,IF1711,1,long,1829038.8285714258,True
20171026,IF1711,1,long,1829065.6285714258,True
20171027,IF1711,1,long,1829093.6285714258,True
20171030,IF1711,1,short,1847599.4285714258,True
20171031,IF1711,1,short,1847587.228571426,False
20171101,IF1711,1,long,1843859.028571426,False
20171102,IF1711,1,long,1843864.8285714258,True
20171103,,1,,1831905.4285714258,
20171106,IF1711,1,long,1831926.6285714258,True
20171107,IF1711,1,long,1831967.228571426,True
20171108,IF1711,1,short,1853217.028571426,False
20171109,IF1711,1,short,1853183.4285714258,False
20171110,IF1711,1,long,1842366.6285714258,True
20171113,IF1711,1,short,1851703.6285714258,False
20171114,IF1711,1,short,1851730.028571426,True
20171115,IF1711,1,short,1851757.6285714258,True
20171116,IF1711,1,long,1858609.028571426,True
20171117,,1,,1858609.028571426,True
20171120,,1,,1860345.4285714256,
20171121,IF1712,1,long,1860430.2285714257,True
20171122,IF1712,1,short,1880605.0285714255,True
20171123,IF1712,1,short,1880741.6285714253,True
20171124,IF1712,1,short,1880741.4285714254,True
20171127,IF1712,1,short,1880818.6285714253,True
20171128,IF1712,1,short,1880799.4285714254,False
20171129,IF1712,1,short,1880804.8285714253,True
20171130,IF1712,1,short,1880858.6285714253,True
20171201,IF1712,1,short,1880861.8285714253,True
20171204,IF1712,1,short,1880841.6285714253,False
20171205,IF1712,1,short,1880823.4285714254,False
20171206,IF1712,1,short,1880852.6285714253,True
20171207,IF1712,1,short,1880892.0285714255,True
20171208,IF1712,1,long,1948614.8285714253,True
20171211,IF1712,1,long,1948684.2285714254,True
20171212,IF1712,1,short,1966884.6285714253,True
20171213,,1,,1969329.4285714254,
20171214,IF1712,1,short,1969319.6285714253,True
20171215,,1,,1969319.6285714253,True
20171218,IF1801,1,short,1979100.6285714253,True
20171219,,1,,1961225.1428571397,
20171220,IF1801,1,long,1961208.1428571397,False
20171221,IF1801,1,long,1961261.1428571397,True
20171222,IF1801,1,long,1961248.3428571397,False
20171225,,1,,1964633.1428571397,
20171226,,1,,1964633.1428571397,
20171227,IF1801,1,short,1964687.9428571397,True
20171228,,1,,1968161.1428571397,
20171229,,1,,1968161.1428571397,
20180102,IF1801,1,long,1968183.3428571397,True
20180103,IF1801,1,long,1968200.9428571397,True
20180104,IF1801,1,short,1978642.1428571397,False
20180105,,1,,1967938.2857142824,
20180108,IF1801,1,long,1967937.4857142824,True
20180109,IF1801,1,long,1967971.0857142825,True
20180110,IF1801,1,long,1967985.8857142825,True
20180111,IF1801,1,long,1967982.0857142825,True
20180112,IF1801,1,short,1981238.2857142824,False
20180115,IF1801,1,long,1974048.6857142823,False
20180116,IF1801,1,short,1970109.0857142825,False
20180117,IF1801,1,long,1954175.6857142823,False
20180118,IF1801,1,long,1954205.0857142825,True
20180119,,1,,1954205.0857142825,True
20180122,IF1802,1,long,1959509.0857142825,True
20180123,IF1802,1,long,1959554.2857142824,True
20180124,IF1802,1,long,1959558.8857142825,False
20180125,IF1802,1,long,1959527.2857142824,False
20180126,IF1802,1,long,1959552.0857142825,True
20180129,IF1802,1,short,1978149.0857142825,True
20180130,IF1802,1,short,1978196.6857142823,True
20180131,IF1802,1,short,1978184.2857142824,False
20180201,IF1802,1,long,2005021.6857142823,False
20180202,IF1802,1,long,1984729.0857142825,True
20180205,IF1802,1,long,1984722.6857142823,True
20180206,,1,,1961758.2857142824,
20180207,,1,,1961758.2857142824,
20180208,,1,,1961758.2857142824,
20180209,,1,,1961758.2857142824,
20180212,,1,,1961758.2857142824,
20180213,IF1802,1,short,1961771.6857142823,False
20180214,IF1802,1,short,1961733.2857142824,False
20180222,,1,,1961733.2857142824,False
20180223,IF1803,1,long,1941417.0857142825,True
20180226,IF1803,1,long,1944268.6857142823,True
20180227,IF1803,1,short,1934834.4857142824,True
20180228,IF1803,1,short,1934874.4857142824,True
20180301,IF1803,1,short,1934841.4857142824,False
20180302,IF1803,1,short,1934866.4857142824,False
20180305,IF1803,1,short,1934884.4857142824,True
20180306,IF1803,1,long,1948381.2857142824,True
20180307,IF1803,1,short,1951873.4857142824,True
20180308,IF1803,1,long,1954751.0857142825,True
20180309,IF1803,1,long,1954789.4857142824,True
20180312,IF1803,1,long,1954805.2857142824,False
20180313,IF1803,1,short,1971174.0857142825,True
20180314,IF1803,1,short,1971184.2857142824,True
20180315,IF1803,1,long,1978031.8857142825,True
20180316,,1,,1978031.8857142825,True
20180319,,1,,1978750.2857142824,
20180320,IF1804,1,short,1978724.6857142823,False
20180321,IF1804,1,short,1961999.2857142824,True
20180322,IF1804,1,short,1962040.8857142825,True
20180323,IF1804,1,short,1962207.8857142825,True
20180326,IF1804,1,short,1962170.2857142824,False
20180327,IF1804,1,short,1962126.2857142824,True
20180328,IF1804,1,short,1962215.0857142825,True
20180329,IF1804,1,short,1962137.8857142825,False
20180330,IF1804,1,long,2011485.6857142823,False
20180402,IF1804,1,short,2003495.8857142825,True
20180403,IF1804,1,short,2003498.6857142823,False
20180404,IF1804,1,short,2006968.8857142825,True
20180409,IF1804,1,short,2006964.6857142823,True
20180410,IF1804,1,long,2004186.4857142824,True
20180411,IF1804,1,short,2021766.0857142825,False
