,FutureID,ContractNum,Position,Value,Win
20200611,IF2006,1,short,1932007.4336200028,True
20200612,IF2006,1,long,1955914.2658600027,True
20200615,IF2007,1,short,1968080.5587200029,True
20200616,IF2007,1,long,1966395.2007200026,True
20200617,IF2007,1,long,1966398.6007200028,True
20200618,IF2007,1,short,1972248.3667200026,False
20200619,,1,,1972248.3667200026,False
20200622,,1,,1972248.3667200026,False
20200623,IF2007,1,long,1952440.1914600027,True
20200624,IF2007,1,long,1952475.7914600025,True
20200629,,1,,1952475.7914600025,True
20200630,IF2007,1,short,1973798.0073200027,False
20200701,IF2007,1,long,1961359.0560000027,True
20200702,IF2007,1,short,1984700.2200000028,False
20200703,IF2007,1,short,1984616.4200000027,False
20200706,IF2007,1,short,1984289.4200000027,False
20200707,IF2007,1,long,1814803.3704400025,False
20200708,IF2007,1,short,1801233.3446400026,False
20200709,IF2007,1,long,1799174.2222400026,True
20200710,IF2007,1,short,1814253.8015600028,True
20200713,IF2008,1,long,1825609.7922200027,True
20200714,,1,,1825609.7922200027,True
20200715,IF2008,1,short,1843561.181100003,True
20200716,,1,,1843561.181100003,True
20200717,IF2008,1,short,1868010.8332800032,True
20200720,,1,,1868010.8332800032,True
20200721,IF2008,1,short,1854814.0234600033,True
20200722,IF2008,1,long,1858719.3458200032,True
20200723,IF2008,1,long,1858726.9458200033,True
20200724,IF2008,1,short,1858343.0902600032,True
20200727,IF2008,1,short,1858311.0902600032,True
20200728,IF2008,1,long,1891493.1720200034,False
20200729,IF2008,1,short,1883613.6070600036,False
20200730,IF2008,1,long,1837524.3196600035,False
20200731,IF2008,1,short,1831551.7055000036,False
20200803,IF2008,1,long,1809005.2563400033,True
20200804,IF2008,1,short,1816423.8621800037,False
20200805,IF2008,1,long,1819541.2143000034,False
20200806,IF2008,1,short,1826532.6435000035,True
20200807,IF2008,1,short,1826578.0435000034,True
20200810,IF2008,1,long,1855562.6113000032,True
20200811,IF2008,1,short,1870532.689100003,True
20200812,IF2008,1,long,1890898.510820003,False
20200813,IF2008,1,short,1889397.401540003,True
20200814,IF2008,1,short,1889286.401540003,False
20200817,,1,,1889286.401540003,False
20200818,,1,,1889286.401540003,False
20200819,,1,,1889286.401540003,False
20200820,,1,,1889286.401540003,False
20200821,,1,,1889286.401540003,False
